header.seq,header.frame_id,inputTime,pose.position.x,pose.position.y,pose.position.z,pose.orientation.w,pose.orientation.x,pose.orientation.y,pose.orientation.z
1393,1,23.2,-0.0699796866,0.9996304808,1.0087644172,-2.88748797781425e-05,-0.9999333092,-3.27830674747204e-06,0.0115488638271826
1394,1,23.2166666667,-0.0707035757,0.9996410235,1.0087793635,-2.89468702562383e-05,-0.9999368464,-3.31013682845496e-06,0.0112384311324155
1395,1,23.2333333333,-0.071366178,0.9996514085,1.0087953655,-2.90011294265862e-05,-0.9999402404,-3.33844923603334e-06,0.0109322840461286
1396,1,23.25,-0.0719691649,0.9996616356,1.0088123655,-2.90382166984368e-05,-0.9999434948,-3.36341012965137e-06,0.0106304434230631
1397,1,23.2666666667,-0.0725141841,0.9996717045,1.0088303071,-2.90586819779732e-05,-0.9999466135,-3.38518062817817e-06,0.0103329271399434
1398,1,23.2833333333,-0.0730028595,0.9996816152,1.0088491352,-2.90630656898245e-05,-0.9999496,-3.40391685697993e-06,0.0100397501846625
1399,1,23.3,-0.0734367913,0.9996913677,1.0088687958,-2.90518988035351e-05,-0.9999524582,-3.41977000053285e-06,0.00975092474407391
1400,1,23.3166666667,-0.0738175558,0.9997009619,1.0088892361,-2.90257028648136e-05,-0.9999551916,-3.43288636014755e-06,0.0094664602903838
1401,1,23.3333333333,-0.0741467053,0.999710398,1.0089104047,-2.89849900311508e-05,-0.999957804,-3.44340741640635e-06,0.00918636366614173
1402,1,23.35,-0.0744257684,0.9997196763,1.0089322512,-2.89302631117432e-05,-0.999960299,-3.45146989592269e-06,0.00891063916782559
1403,1,23.3666666667,-0.0746562495,0.9997287971,1.0089547266,-2.88620156115467e-05,-0.9999626802,-3.45720584204912e-06,0.00863928862802073
1404,1,23.3833333333,-0.0748396292,0.9997377607,1.0089777832,-2.87807317791326e-05,-0.9999649512,-3.46074268917242e-06,0.00837231149619257
1405,1,23.4,-0.074977364,0.9997465675,1.0090013744,-2.86868866582122e-05,-0.9999671154,-3.46220334025003e-06,0.00810970491805393
1406,1,23.4166666667,-0.0750708866,0.9997552181,1.0090254549,-2.85809461426548e-05,-0.9999691764,-3.46170624726519e-06,0.00785146381352887
1407,1,23.4333333333,-0.0751216058,0.999763713,1.0090499806,-2.84633670348387e-05,-0.9999711376,-3.45936549427989e-06,0.00759758095331607
1408,1,23.45,-0.0751309066,0.999772053,1.0090749086,-2.83345971070210e-05,-0.9999730023,-3.45529088278451e-06,0.00734804703405543
1409,1,23.4666666667,-0.0751001499,0.9997802386,1.0091001974,-2.81950751657553e-05,-0.999974774,-3.44958801906133e-06,0.00710285075210261
1410,1,23.4833333333,-0.0750306733,0.9997882706,1.0091258065,-2.80452311191178e-05,-0.9999764559,-3.44235840328530e-06,0.00686197887591708
1411,1,23.5,-0.0749237904,0.99979615,1.0091516967,-2.78854860465026e-05,-0.9999780513,-3.43369952010184e-06,0.00662541631706949
1412,1,23.5166666667,-0.0747807914,0.9998038774,1.00917783,-2.77162522709148e-05,-0.9999795632,-3.42370493043568e-06,0.00639314619987578
1413,1,23.5333333333,-0.0746029431,0.9998114539,1.0092041697,-2.75379334336035e-05,-0.9999809949,-3.41246436429575e-06,0.00616514992966524
1414,1,23.55,-0.0743914888,0.9998188804,1.0092306801,-2.73509245709706e-05,-0.9999823493,-3.40006381435299e-06,0.00594140725969093
1415,1,23.5666666667,-0.0741476485,0.999826158,1.0092573268,-2.71556121934327e-05,-0.9999836294,-3.38658563008034e-06,0.00572189635669111
1416,1,23.5833333333,-0.0738726192,0.9998332877,1.0092840764,-2.69523743662771e-05,-0.9999848382,-3.37210861226232e-06,0.00550659386511119
1417,1,23.6,-0.073567575,0.9998402705,1.0093108969,-2.67415807923121e-05,-0.9999859785,-3.35670810767455e-06,0.00529547496999598
1418,1,23.6166666667,-0.0732336669,0.9998471077,1.0093377572,-2.65235928961906e-05,-0.9999870531,-3.34045610376957e-06,0.00508851345856262
1419,1,23.6333333333,-0.0728720234,0.9998538005,1.0093646275,-2.62987639103696e-05,-0.9999880646,-3.32342132319642e-06,0.00488568178046507
1420,1,23.65,-0.0724837502,0.99986035,1.009391479,-2.60674389624681e-05,-0.9999890158,-3.30566931799796e-06,0.0046869511067614
1421,1,23.6666666667,-0.0720699309,0.9998667575,1.0094182841,-2.58299551639622e-05,-0.9999899093,-3.28726256334929e-06,0.00449229138759548
1422,1,23.6833333333,-0.0716316267,0.9998730243,1.009445016,-2.55866417001888e-05,-0.9999907474,-3.26826055068778e-06,0.00430167140860523
1423,1,23.7,-0.0711698768,0.9998791518,1.0094716493,-2.53378199215175e-05,-0.9999915328,-3.24871988012017e-06,0.00411505884606962
1424,1,23.7166666667,-0.0706856984,0.9998851413,1.0094981595,-2.50838034355193e-05,-0.9999922677,-3.22869435198299e-06,0.00393242032080737
1425,1,23.7333333333,-0.0701800872,0.9998909941,1.0095245231,-2.48248982001012e-05,-0.9999929544,-3.20823505744996e-06,0.00375372145084008
1426,1,23.75,-0.0696540173,0.9998967117,1.0095507177,-2.45614026175543e-05,-0.9999935953,-3.18739046808796e-06,0.00357892690283333
1427,1,23.7666666667,-0.0691084414,0.9999022955,1.0095767218,-2.42936076293974e-05,-0.9999941924,-3.16620652426266e-06,0.00340800044232902
1428,1,23.7833333333,-0.0685442914,0.999907747,1.009602515,-2.40217968119187e-05,-0.999994748,-3.14472672231513e-06,0.00324090498278297
1429,1,23.8,-0.0679624779,0.9999130676,1.0096280777,-2.37462464723635e-05,-0.9999952639,-3.12299220043190e-06,0.00307760263342152
1430,1,23.8166666667,-0.067363891,0.9999182589,1.0096533914,-2.34672257456735e-05,-0.9999957422,-3.10104182313645e-06,0.00291805474593146
1431,1,23.8333333333,-0.0667494004,0.9999233223,1.0096784384,-2.31849966916597e-05,-0.9999961848,-3.07891226433547e-06,0.00276222195999756
1432,1,23.85,-0.0661198554,0.9999282594,1.009703202,-2.28998143926887e-05,-0.9999965935,-3.05663808887032e-06,0.00261006424770219
1433,1,23.8666666667,-0.0654760854,0.9999330718,1.0097276663,-2.26119270516831e-05,-0.9999969701,-3.03425183251979e-06,0.00246154095680169
1434,1,23.8833333333,-0.0648188997,0.9999377611,1.0097518163,-2.23215760903460e-05,-0.9999973164,-3.01178408040628e-06,0.00231661085289425
1435,1,23.9,-0.0641490883,0.9999423287,1.0097756379,-2.20289962477148e-05,-0.9999976339,-2.98926354377178e-06,0.00217523216049412
1436,1,23.9166666667,-0.0634674217,0.9999467763,1.0097991177,-2.17344156787906e-05,-0.9999979243,-2.96671713508306e-06,0.0020373626030272
1437,1,23.9333333333,-0.0627746513,0.9999511055,1.0098222434,-2.14380560533339e-05,-0.9999981891,-2.94417004144409e-06,0.00190295944176287
1438,1,23.95,-0.0620715094899226,0.9999553179,1.0098450032,-2.11401326547109e-05,-0.9999984298,-2.92164579629049e-06,0.00177197951369743
1439,1,23.9666666667,-0.0613587101784944,0.9999594151,1.0098673861,-2.08408544786651e-05,-0.9999986478,-2.89916634934058e-06,0.00164437926840401
1440,1,23.9833333333,-0.0606369487208697,0.9999633988,1.009889382,-2.05404243321672e-05,-0.9999988444,-2.87675213479685e-06,0.00152011480386435
1441,1,24,-0.0599069023186783,0.9999672706,1.0099109814,-2.02390389320920e-05,-0.999999021,-2.85442213778105e-06,0.00139914190129756
1442,1,24.0166666667,-0.0591692302293277,0.9999710321,1.0099321757,-1.99368890037026e-05,-0.9999991788,-2.83219395899644e-06,0.00128141605900117
1443,1,24.0333333333,-0.0584245740094011,0.9999746851,1.0099529567,-1.96341593790225e-05,-0.999999319,-2.81008387761969e-06,0.00116689252521963
1444,1,24.05,-0.0576735577593522,0.999978231,1.0099733172,-1.93310290949622e-05,-0.9999994427,-2.78810691241525e-06,0.0010555263300556
1445,1,24.0666666667,-0.0569167883693273,0.9999816716,1.0099932504,-1.90276714911904e-05,-0.9999995512,-2.76627688107753e-06,0.000947272316439127
1446,1,24.0833333333,-0.0561548557659478,0.9999850086,1.0100127503,-1.87242543076734e-05,-0.9999996453,-2.74460645780842e-06,0.000842085170170051
1447,1,24.1,-0.0553883331598929,0.9999882435,1.0100318115,-1.84209397817863e-05,-0.9999997261,-2.72310722914108e-06,0.000739919449048729
1448,1,24.1166666667,-0.0546177772941267,0.999991378,1.0100504292,-1.81178847451227e-05,-0.9999997946,-2.70178974801576e-06,0.000640729611110234
1449,1,24.1333333333,-0.0538437286926184,0.9999944139,1.010068599,-1.78152407199252e-05,-0.9999998516,-2.68066358612891e-06,0.000544470041977123
1450,1,24.15,-0.0530667119094102,0.9999973527,1.0100863174,-1.75131540149367e-05,-0.9999998981,-2.65973738456779e-06,0.00045109508134581
1451,1,24.1666666667,-0.0522872357778891,1.000000196,1.0101035812,-1.72117658208665e-05,-0.9999999348,-2.63901890274632e-06,0.00036055904862153
1452,1,24.1833333333,-0.0515057936601284,1.0000029456,1.0101203878,-1.69112123052916e-05,-0.9999999626,-2.61851506567446e-06,0.000272816267716794
1453,1,24.2,-0.0507228636961631,1.000005603,1.0101367352,-1.66116247069861e-05,-0.9999999822,-2.59823200956912e-06,0.000187821091028197
1454,1,24.2166666667,-0.0499389090530737,1.0000081699,1.0101526217,-1.63131294297457e-05,-0.9999999943,-2.57817512583595e-06,0.000105527922606327
1455,1,24.2333333333,-0.0491543781737527,1.0000106479,1.0101680463,-1.60158481355355e-05,-0.9999999995,-2.55834910345093e-06,2.58912405334703e-05
1456,1,24.25,-0.0483697050252342,1.0000130387,1.0101830084,-1.57198978370410e-05,-0.9999999986,-2.53875796976492e-06,-5.11343814763074e-05
1457,1,24.2666666667,-0.0475853093464721,1.0000153437,1.0101975076,-1.54253909895868e-05,-0.999999992,-2.51940512975939e-06,-0.000125594253240181
1458,1,24.2833333333,-0.0468015968954542,1.0000175648,1.0102115443,-1.51324355823437e-05,-0.9999999804,-2.50029340378165e-06,-0.000197533548018287
1459,1,24.3,-0.0460189596955447,1.0000197033,1.0102251191,-1.48411352287949e-05,-0.9999999642,-2.48142506378835e-06,-0.000266997283159832
1460,1,24.3166666667,-0.0452377762809531,1.000021761,1.010238233,-1.45515892565894e-05,-0.9999999441,-2.46280186813461e-06,-0.000334030301469396
1461,1,24.3333333333,-0.0444584119412272,1.0000237394,1.0102508875,-1.42638927965579e-05,-0.9999999204,-2.44442509493216e-06,-0.000398677253279323
1462,1,24.35,-0.0436812189646768,1.0000256401,1.0102630843,-1.39781368710097e-05,-0.9999998936,-2.42629557401192e-06,-0.000460982579214206
1463,1,24.3666666667,-0.0429065368806332,1.0000274646,1.0102748256,-1.36944084812573e-05,-0.9999998642,-2.40841371752620e-06,-0.000520990493633611
1464,1,24.3833333333,-0.0421346927004588,1.0000292144,1.0102861138,-1.34127906942679e-05,-0.9999998324,-2.39077954921719e-06,-0.000578744968739275
1465,1,24.4,-0.0413660011572184,1.0000308912,1.0102969517,-1.31333627285943e-05,-0.9999997987,-2.37339273239076e-06,-0.000634289719333135
1466,1,24.4166666667,-0.0406007649439335,1.0000324963,1.0103073424,-1.28562000394624e-05,-0.9999997635,-2.35625259663003e-06,-0.000687668188212683
1467,1,24.4333333333,-0.0398392749503394,1.0000340315,1.0103172894,-1.25813744029512e-05,-0.9999997269,-2.33935816327470e-06,-0.000738923532190252
1468,1,24.45,-0.0390818104980708,1.000035498,1.0103267961,-1.23089539993523e-05,-0.9999996894,-2.32270816970668e-06,-0.000788098608722973
1469,1,24.4666666667,-0.0383286395742043,1.0000368975,1.0103358666,-1.20390034956777e-05,-0.9999996511,-2.30630109247983e-06,-0.000835235963140249
1470,1,24.4833333333,-0.0375800190630898,1.0000382313,1.010344505,-1.17715841272056e-05,-0.9999996124,-2.29013516931458e-06,-0.000880377816455779
1471,1,24.5,-0.0368361949764038,1.000039501,1.0103527157,-1.15067537782113e-05,-0.9999995734,-2.27420842000501e-06,-0.000923566053751221
1472,1,24.5166666667,-0.0360974026813647,1.000040708,1.0103605034,-1.12445670617859e-05,-0.9999995345,-2.25851866626660e-06,-0.000964842213118781
1473,1,24.5333333333,-0.0353638671270483,1.0000418537,1.0103678729,-1.09850753986540e-05,-0.9999994957,-2.24306355055140e-06,-0.00100424747515011
1474,1,24.55,-0.0346358030687494,1.0000429395,1.0103748291,-1.07283270951141e-05,-0.9999994572,-2.22784055387512e-06,-0.00104182265295906
1475,1,24.5666666667,-0.0339134152903343,1.0000439669,1.0103813774,-1.04743674200809e-05,-0.9999994193,-2.21284701269007e-06,-0.00107760818272595
1476,1,24.5833333333,-0.0331968988245339,1.0000449371,1.0103875231,-1.02232386811424e-05,-0.9999993821,-2.19808013482219e-06,-0.00111164411475114
1477,1,24.6,-0.03248643917113,1.0000458517,1.0103932717,-9.97498029967148e-06,-0.9999993456,-2.18353701451062e-06,-0.00114397010500599
1478,1,24.6166666667,-0.0317822125129889,1.0000467118,1.0103986291,-9.72962888497348e-06,-0.9999993101,-2.16921464659559e-06,-0.00117462540716905
1479,1,24.6333333333,-0.031084385929899,1.0000475189,1.0104036009,-9.48721830743819e-06,-0.9999992756,-2.15510993987093e-06,-0.00120364886513599
1480,1,24.65,-0.0303931176101738,1.0000482744,1.0104081933,-9.24777977073785e-06,-0.9999992422,-2.14121972962969e-06,-0.00123107890599149
1481,1,24.6666666667,-0.0297085570599804,1.0000489794,1.0104124122,-9.01134188312306e-06,-0.99999921,-2.12754078944557e-06,-0.00125695353343161
1482,1,24.6833333333,-0.0290308453103603,1.0000496352,1.010416264,-8.77793072767665e-06,-0.9999991791,-2.11406984221257e-06,-0.00128131032162545
1483,1,24.7,-0.028360115121908,1.0000502433,1.0104197548,-8.54756993152104e-06,-0.9999991495,-2.10080357047117e-06,-0.0013041864095047
1484,1,24.7166666667,-0.0276964911870774,1.0000508047,1.0104228912,-8.32028073413905e-06,-0.9999991213,-2.08773862605316e-06,-0.00132561849547026
1485,1,24.7333333333,-0.0270400903,1.0000513208,1.0104256795,-8.09608205470470e-06,-0.9999990946,-2.07487163907642e-06,-0.00134564283250491
1486,1,24.75,-0.0263910217,1.0000517927,1.0104281264,-7.87499055831861e-06,-0.9999990693,-2.06219922631017e-06,-0.00136429522368128
1487,1,24.7666666667,-0.025749387,1.0000522218,1.0104302384,-7.65702072134967e-06,-0.9999990455,-2.04971799893917e-06,-0.0013816110180546
1488,1,24.7833333333,-0.0251152806,1.000052609,1.0104320223,-7.44218489576249e-06,-0.9999990233,-2.03742456975725e-06,-0.00139762510692974
1489,1,24.8,-0.0244887898,1.0000529557,1.0104334846,-7.23049337237031e-06,-0.9999990026,-2.02531555981022e-06,-0.00141237192049221
1490,1,24.8166666667,-0.023869995,1.000053263,1.0104346323,-7.02195444324631e-06,-0.9999989834,-2.01338760451984e-06,-0.00142588542479301
1491,1,24.8333333333,-0.0232589698,1.000053532,1.0104354721,-6.81657446301881e-06,-0.9999989658,-2.00163735930713e-06,-0.00143819911907734
1492,1,24.85,-0.0226557815,1.0000537639,1.0104360107,-6.61435790914236e-06,-0.9999989497,-1.99006150473827e-06,-0.00144934603344726
1493,1,24.8666666667,-0.0220604908,1.0000539596,1.010436255,-6.41530744132088e-06,-0.9999989351,-1.97865675122622e-06,-0.00145935872684857
1494,1,24.8833333333,-0.0214731523,1.0000541204,1.010436212,-6.21942395983826e-06,-0.9999989221,-1.96741984330182e-06,-0.00146826928537254
1495,1,24.9,-0.0208938145,1.0000542473,1.0104358883,-6.02670666289508e-06,-0.9999989105,-1.95634756347143e-06,-0.00147610932086277
1496,1,24.9166666667,-0.0203225203,1.0000543413,1.0104352909,-5.83715310298021e-06,-0.9999989005,-1.94543673569129e-06,-0.00148290996981821
1497,1,24.9333333333,-0.0197593067,1.0000544035,1.0104344266,-5.65075924226884e-06,-0.9999988919,-1.93468422847835e-06,-0.00148870189258301
1498,1,24.95,-0.0192042054,1.0000544349,1.0104333022,-5.46751950708040e-06,-0.9999988847,-1.92408695767721e-06,-0.00149351527281445
1499,1,24.9666666667,-0.0186572425,1.0000544365,1.0104319245,-5.28742684124295e-06,-0.9999988789,-1.91364188889367e-06,-0.00149737981721981
1500,1,24.9833333333,-0.0181184393,1.0000544093,1.0104303003,-5.11047275856037e-06,-0.9999988745,-1.90334603962022e-06,-0.00150032475555391
1501,1,25,-0.0175878117,1.0000543541,1.0104284364,-4.93664739435614e-06,-0.9999988714,-1.89319648107637e-06,-0.00150237884086842
1502,1,25.0166666667,-0.017065371,1.0000542721,1.0104263394,-4.76593955595573e-06,-0.9999988696,-1.88319033977137e-06,-0.00150357035000478
1503,1,25.0333333333,-0.0165511326,1.0000537829,1.0104268085,-0.0008422693,-0.9999985132,-1.33722834388648e-06,-0.00150472158267808
1504,1,25.05,-0.0160451036,1.0000479756,1.010430218,-0.0032750824,-0.9999935031,-8.36371208346931e-06,-0.00150579867565127
1505,1,25.0666666667,-0.0155472862,1.0000237004,1.0104353874,-0.0070370924,-0.9999741051,-2.31158311074110e-05,-0.00150598615416143
1506,1,25.0833333333,-0.0150576901,0.9999605576,1.0104453147,-0.0117651731,-0.9999296543,-3.41068552157148e-05,-0.00150533728793383
1507,1,25.1,-0.0145763226,0.9998327857,1.0104636681,-0.0171276252312129,-0.9998521801,-3.73997000714560e-05,-0.0015036416
1508,1,25.1166666667,-0.0141031859,0.9996110436,1.0104941347,-0.0228381337,-0.9997380494,-3.22654205343909e-05,-0.001500368
1509,1,25.1333333333,-0.0136382739,0.9992639773,1.0105399274,-0.028655246,-0.9995882359,-1.96712825545231e-05,-0.0014950344
1510,1,25.15,-0.0131815691,0.9987595637,1.0106034564,-0.034379804,-0.999407733,-1.33096953924533e-06,-0.0014873982
1511,1,25.1666666667,-0.0127330411,0.9980662357,1.0106861584,-0.0398518524,-0.9992045068,2.08180569034773e-05,-0.0014775025
1512,1,25.1833333333,-0.0122926466,0.9971537989,1.0107884573,-0.0449472305,-0.9989882864,4.48987258694357e-05,-0.0014656366
1513,1,25.2,-0.0118603308,0.9959941478,1.0109098279,-0.0495739284,-0.9987693987,6.92403579337085e-05,-0.0014522583
1514,1,25.2166666667,-0.0114360293,0.994561798,1.0110489289,-0.0536682999,-0.9985577787,9.24441957738904e-05,-0.001437907
1515,1,25.2333333333,-0.0110196711,0.9928342516,1.0112037767,-0.0571912377,-0.9983622209,0.0001134018,-0.0014231276
1516,1,25.25,-0.010611181,0.9907922177,1.0113719336,-0.0601244207344135,-0.9981898883,0.0001312859,-0.0014084116
1517,1,25.2666666667,-0.0102104823,0.9884197092,1.0115506922,-0.0624667290942001,-0.9980460625,0.0001455266,-0.0013941592
1518,1,25.2833333333,-0.0098174986,0.9857040393,1.0117372422,-0.0642309091,-0.9979340959,0.000155779,-0.0013806602
1519,1,25.3,-0.0094321558,0.9826357366,1.0119288101,-0.0654405434,-0.9978555193,0.0001618895,-0.0013680906
1520,1,25.3166666667,-0.0090543825,0.9792084009,1.0121227708,-0.0661273603,-0.9978102551,0.0001638614,-0.0013565206
1521,1,25.3333333333,-0.008684111,0.975418513,1.0123167274,-0.0663288956,-0.9977968931,0.0001618228,-0.0013459301
1522,1,25.35,-0.0083212771,0.9712652155,1.0125085641,-0.0660864999,-0.9978129908,0.000155999,-0.0013362278
1523,1,25.3666666667,-0.0079658199,0.9667500747,1.0126964736,-0.0654436758,-0.9978553713,0.0001466861,-0.00132727165982133
1524,1,25.3833333333,-0.0076176815,0.9618768335,1.0128789644,-0.0644447162,-0.9979203982,0.0001342308,-0.00131888779486571
1525,1,25.4,-0.0072768062,0.9566511628,1.0130548524,-0.063133613,-0.9980042156,0.0001190114,-0.00131088787424115
1526,1,25.4166666667,-0.0069431397,0.9510804169,1.0132232402,-0.0615532031,-0.998102948,0.0001014236,-0.00130308292656714
1527,1,25.4333333333,-0.0066166285,0.9451733971,1.0133834893,-0.0597445178,-0.9982128571,8.18675659722320e-05,-0.0012952942193586
1528,1,25.45,-0.0062972191,0.9389401275,1.0135351871,-0.0577463054,-0.9983304579,6.07385747512374e-05,-0.00128736098641443
1529,1,25.4666666667,-0.0059848575,0.9323916435,1.0136781123,-0.0555946977,-0.9984525987,3.84190845142325e-05,-0.00127914534733354
1530,1,25.4833333333,-0.0056794886,0.9255397959,1.0138122012,-0.0533229971,-0.9985765086,1.52727115441307e-05,-0.0012705348
1531,1,25.5,-0.0053810557,0.9183970711,1.0139375145,-0.0509615604,-0.9986998188,-8.36026607583552e-06,-0.001261443
1532,1,25.5166666667,-0.0050895002,0.9109764272,1.0140542081,-0.0485377621,-0.9988205633,-3.21661316824611e-05,-0.0012518084
1533,1,25.5333333333,-0.0048047616,0.9032911467,1.0141625067,-0.0460760207,-0.998937163,-5.58598622257843e-05,-0.0012415929
1534,1,25.55,-0.0045267767,0.8953547057,1.0142626814,-0.0435978745,-0.9990483994,-7.91863376206356e-05,-0.0012307789
1535,1,25.5666666667,-0.0042554805,0.8871806575,1.0143550311,-0.041122096,-0.9991533796,-0.0001019208,-0.0012193661
1536,1,25.5833333333,-0.0039908053,0.8787825327,1.0144398675,-0.0386648351,-0.9992514986,-0.0001238685,-0.0012073689
1537,1,25.6,-0.0037326814,0.8701737521,1.0145175031,-0.0362397834,-0.9993423985,-0.0001448643,-0.001194813
1538,1,25.6166666667,-0.0034810368,0.861367553491654,1.0145882433,-0.0338583528,-0.9994259294,-0.0001647711,-0.0011817324
1539,1,25.6333333333,-0.0032357976,0.85237693072589,1.0146523794,-0.0315298622,-0.9995021108,-0.0001834785,-0.0011681671
